customernumber;date;salutation;title;domain;datecreated;newsletter;model;paymenttype;deliverytype;invoicepostcode;delivpostcode;voucher;advertisingdatacode;case;numberitems;gift;entry;points;shippingcosts;deliverydatepromised;deliverydatereal;weight;remi;cancel;used;w0;w1;w2;w3;w4;w5;w6;w7;w8;w9;w10
66031;2008-04-01;1;0;8;2008-04-01;0;1;3;0;21;;0;BO;3;1;0;0;0;0;2008-04-03;2008-04-02;197;0;0;0;1;0;0;0;0;0;0;0;0;0;0
66076;2008-08-13;0;0;8;2008-08-13;0;3;0;0;55;;0;;3;1;0;1;0;0;2008-08-15;2008-08-15;798;0;0;0;1;0;0;0;0;0;0;0;0;0;0
11524;2008-04-24;1;0;12;2008-04-24;0;1;2;0;94;;0;BQ;4;5;0;0;0;0;2008-05-08;2008-04-26;1479;0;0;0;2;3;0;0;0;0;0;0;0;0;0
65544;2008-12-09;0;0;12;2008-12-09;0;1;0;0;48;;0;;2;1;0;0;0;1;2008-12-10;2008-12-09;949;0;0;0;0;1;0;0;0;0;1;0;0;1;0
65147;2008-06-25;1;0;8;2008-06-25;0;1;2;0;70;;0;;1;1;0;0;0;0;2008-06-26;0000-00-00;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
65575;2008-10-14;1;0;12;2008-10-14;0;1;2;0;21;;1;;1;1;0;0;0;0;2008-10-28;2008-10-16;535;0;0;0;1;0;0;0;0;0;0;0;0;0;0
65709;2009-01-22;0;0;4;2008-12-01;1;3;1;1;67;;0;;1;1;0;1;0;0;2010-01-26;0000-00-00;112;0;1;0;0;0;0;0;0;0;0;0;0;0;0
20946;2008-07-08;0;0;5;2008-07-03;0;1;0;0;35;;0;;4;1;0;0;0;0;2008-07-09;2008-07-08;631;0;0;0;1;0;0;0;0;0;0;0;0;0;0
44753;2008-11-24;0;0;4;2008-11-24;0;3;1;1;74;;0;;3;2;0;1;0;0;2008-11-25;2008-11-24;733;0;0;0;0;1;0;0;0;0;0;0;0;0;1
7598;2008-06-17;0;0;9;2008-06-17;0;1;3;0;64;;0;;3;2;0;0;0;0;2008-07-01;2008-06-19;593;0;0;0;2;0;0;0;0;0;0;0;0;0;0
54753;2008-05-11;0;0;4;2008-05-11;1;1;1;1;26;;0;AB;3;1;0;0;0;0;2008-05-14;2008-05-13;619;0;0;0;1;0;0;0;0;0;0;0;0;0;0
48532;2008-04-02;0;0;9;2008-04-02;0;1;0;0;33;;0;BQ;3;1;0;0;0;0;2008-05-02;2008-04-03;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0
34352;2008-07-28;0;0;8;2008-07-28;0;3;0;0;53;;0;;3;1;0;1;0;0;2008-07-30;2008-07-29;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
40822;2008-07-16;0;0;12;2008-07-16;1;3;1;1;30;;0;;4;2;0;1;0;0;2008-07-18;2008-07-18;536;0;0;0;2;0;0;0;0;0;0;0;0;0;0
65186;2008-04-26;0;0;4;2008-04-26;0;1;0;0;72;;0;;3;2;0;0;0;0;2008-04-29;2008-04-26;832;0;0;0;2;0;0;0;0;0;0;0;0;0;0
5850;2008-08-28;2;0;12;2008-08-28;0;2;1;1;45;;0;;2;1;0;1;0;0;2008-09-01;2008-08-29;199;0;0;0;0;1;0;0;0;0;0;0;0;0;0
59000;2008-12-15;1;0;9;2008-12-15;0;2;3;0;44;;0;;4;3;0;1;0;0;2008-12-17;2008-12-17;1652;0;0;0;3;0;0;0;0;0;0;0;0;0;0
23660;2008-06-12;0;0;8;2008-06-12;0;1;0;0;34;;0;;2;1;0;0;0;1;2008-06-26;2008-06-16;337;0;0;0;1;0;0;0;0;0;0;0;0;0;0
13213;2008-08-06;0;0;4;2008-08-06;0;1;1;1;59;;0;BQ;2;1;0;0;0;0;2008-08-07;2008-08-07;104;0;0;0;0;0;0;0;0;0;1;0;0;0;0
33418;2008-08-15;1;0;4;2008-08-15;0;1;0;0;46;;0;;4;2;0;0;0;0;2008-08-19;2008-08-18;231;0;0;0;2;0;0;0;0;0;0;0;0;0;0
30279;2008-04-10;0;0;0;2008-04-10;1;3;0;0;24;;0;;4;3;0;1;0;0;2008-04-14;2008-04-11;1121;0;0;0;0;3;0;0;0;0;0;0;0;0;0
23528;2008-10-20;0;0;0;2008-10-20;0;3;0;0;99;;0;;4;1;0;1;0;0;2008-10-22;2008-10-21;867;0;0;0;0;0;1;0;0;0;0;0;0;0;0
35693;2008-04-10;2;0;9;2008-04-10;0;1;0;0;57;;0;AB;4;3;0;0;0;0;2008-04-11;2008-04-11;733;0;0;0;3;0;0;0;0;0;0;0;0;0;0
27563;2008-10-20;0;0;5;2008-10-20;1;2;2;0;52;52;1;;1;1;0;1;0;0;2008-10-22;2008-10-21;453;0;0;0;1;0;0;0;0;0;0;0;0;0;0
43739;2008-04-18;1;0;9;2008-04-18;0;2;3;0;50;;1;;1;1;0;1;0;1;2008-04-21;2008-04-18;176;0;0;0;0;0;0;0;0;0;0;0;0;0;1
55894;2008-05-05;0;0;1;2008-05-05;0;2;3;0;44;44;0;;4;2;0;1;0;0;2008-05-06;2008-05-29;1262;0;0;0;0;0;2;0;0;0;0;0;0;0;0
10158;2008-10-27;1;0;12;2008-10-27;0;1;0;0;72;;0;;5;4;0;0;0;0;2008-10-29;2008-10-28;1322;0;0;0;2;0;2;0;0;0;0;0;0;0;0
1133;2008-11-22;1;0;9;2008-11-22;0;2;2;0;48;;1;;1;1;0;1;0;0;2008-11-25;2008-11-24;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0
40563;2008-06-11;0;0;9;2008-06-11;0;1;2;0;86;;0;;1;1;0;0;0;1;2008-06-13;2008-06-12;574;0;0;0;0;0;1;0;0;0;0;0;0;0;0
27606;2008-04-06;1;0;12;2008-04-06;0;1;2;0;85;;1;;4;2;0;0;0;0;2008-04-08;2008-04-07;331;0;0;0;2;0;0;0;0;0;0;0;0;0;0
28628;2008-11-25;1;0;11;2008-11-25;0;1;3;0;22;22;0;;4;1;0;0;0;0;2008-12-09;2008-12-03;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
18612;2008-04-29;2;0;12;2008-04-29;0;1;2;0;60;;0;BE;3;2;0;0;0;1;2008-05-02;2008-04-30;990;0;0;2;2;0;0;0;0;0;0;0;0;0;0
50154;2008-05-26;0;0;9;2008-05-26;0;1;0;0;56;;0;;1;1;0;0;0;1;2008-05-28;2008-05-27;147;0;0;0;1;0;0;0;0;0;0;0;0;0;0
43449;2008-08-25;0;0;9;2008-08-25;0;1;0;0;04;;0;CA;2;1;0;0;0;1;2008-08-27;2008-08-26;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0
10505;2008-10-18;0;0;12;2008-10-18;0;3;0;0;15;;0;;2;1;0;1;0;1;2008-10-21;2008-10-20;491;0;0;0;0;1;0;0;0;0;0;0;0;0;0
34175;2008-08-03;0;0;8;2008-08-03;0;1;3;0;90;;0;BQ;1;1;0;0;0;0;2008-08-05;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
58177;2008-06-30;0;0;9;2008-06-30;1;1;1;1;33;;0;;5;4;0;0;0;0;2008-07-02;2008-07-04;1065;0;0;0;0;0;3;0;1;0;0;0;0;0;0
29376;2008-06-17;0;0;8;2008-06-17;0;3;1;1;23;;0;;2;1;0;1;0;0;2008-06-18;2008-06-17;530;0;0;0;1;0;0;0;0;0;0;0;0;0;0
39299;2008-11-18;2;0;12;2008-11-18;0;3;0;0;19;;0;;4;2;0;1;0;0;2008-11-19;2008-11-18;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0
64932;2008-11-14;2;0;12;2008-11-14;0;1;2;0;54;;0;;4;1;0;0;0;0;2008-11-17;2008-11-14;718;0;0;0;1;0;0;0;0;0;0;0;0;0;0
64533;2008-10-09;0;0;9;2008-10-09;0;2;1;1;44;;0;;3;3;0;1;0;0;2008-10-10;2008-10-10;914;0;0;0;0;3;0;0;0;0;0;0;0;0;0
4236;2008-12-09;0;0;8;2008-12-09;0;3;1;1;78;;0;;3;1;0;1;0;0;2008-12-10;2008-12-09;661;0;0;0;1;0;0;0;0;0;0;0;0;0;0
25868;2008-11-26;0;0;9;2008-11-26;1;2;0;0;45;;0;;4;4;0;1;0;0;2008-11-27;2008-11-26;1844;0;0;0;1;3;0;0;0;0;0;0;0;0;0
21675;2008-06-09;1;0;8;2008-06-09;0;3;2;0;52;;0;;1;1;0;1;0;0;2008-06-11;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
26454;2008-07-11;0;0;4;2008-07-11;0;2;2;0;52;;1;;2;5;0;1;0;0;2009-07-14;2008-07-16;2063;0;1;0;1;0;2;0;0;0;0;0;0;0;1
9408;2008-12-11;1;0;9;2008-12-11;0;1;2;0;72;;1;BQ;3;2;0;0;0;0;2008-12-15;2008-12-12;409;0;0;0;1;0;0;0;1;0;0;0;0;0;0
19723;2008-04-01;1;0;12;2008-04-01;0;1;2;0;22;;0;BQ;2;1;0;0;0;1;2009-04-03;0000-00-00;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
60262;2008-08-14;0;0;1;2008-08-14;0;3;1;1;31;;0;;4;1;0;1;0;0;2008-09-30;2008-11-07;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
13091;2008-06-05;1;0;9;2008-06-05;0;1;3;0;40;;0;;1;1;0;0;0;0;2008-06-06;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
28588;2008-08-26;0;0;9;2008-08-26;0;3;1;1;47;;0;;3;1;0;1;0;0;2008-08-27;2008-08-26;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
52049;2009-01-13;0;0;6;2008-10-23;0;1;3;0;15;;0;BD;4;3;0;0;0;0;2009-01-14;2009-01-13;585;0;0;0;1;0;0;0;1;0;0;0;0;0;1
32156;2008-10-29;1;0;12;2008-10-29;0;1;1;1;55;;0;;2;1;0;0;0;0;2008-10-30;2008-10-30;338;0;0;0;1;0;0;0;0;0;0;0;0;0;0
46009;2008-09-20;1;0;12;2008-09-20;0;2;3;0;50;50;1;;1;2;0;1;0;0;2008-09-23;2008-09-25;978;0;0;0;1;1;0;0;0;0;0;0;0;0;0
35725;2008-09-05;1;0;8;2008-09-05;0;1;0;0;02;;1;AR;1;1;0;0;0;0;2008-09-08;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
22510;2008-07-21;1;0;9;2008-07-21;0;2;0;0;41;;0;;3;1;0;1;0;1;2008-07-23;2008-07-22;591;0;0;0;1;0;0;0;0;0;0;0;0;0;0
18789;2008-04-05;0;0;4;2008-04-05;0;2;2;0;46;;1;;1;1;0;1;0;0;2008-04-08;2008-04-07;716;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2430;2008-04-18;0;0;4;2008-04-18;0;3;1;1;47;;0;;3;2;0;1;0;0;2008-04-22;2008-04-19;648;0;0;0;2;0;0;0;0;0;0;0;0;0;0
49047;2008-09-29;1;0;2;2008-09-29;0;1;2;0;13;;1;;1;1;0;0;0;0;2008-10-01;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
51081;2008-10-22;0;0;4;2008-10-22;0;1;2;0;71;;0;;4;1;0;0;0;0;2008-10-24;2008-10-23;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0
40744;2008-12-08;0;0;9;2008-12-08;1;3;1;1;59;;0;;5;5;0;1;0;0;2008-12-10;2008-12-09;1561;0;0;0;3;2;0;0;0;0;0;0;0;0;0
7909;2008-04-20;0;0;0;2008-04-20;1;2;0;0;46;;0;;4;3;0;1;0;0;2008-04-22;2008-04-21;1018;0;0;0;0;0;0;0;0;0;0;0;0;3;0
34961;2008-05-20;0;0;5;2008-05-20;0;1;0;0;27;;0;BQ;5;6;0;0;0;0;2008-05-21;2008-05-20;1574;0;0;0;0;0;6;0;0;0;0;0;0;0;0
2447;2008-11-17;0;0;5;2008-11-17;0;3;1;1;55;;0;;1;1;0;1;0;0;2008-12-02;2008-11-26;212;0;0;0;0;0;0;0;0;0;0;0;0;1;0
56110;2008-12-18;0;0;9;2008-12-18;0;1;2;0;54;;0;;1;1;0;0;0;0;2008-12-22;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
24153;2008-10-27;1;0;8;2008-10-27;0;1;2;0;97;;0;;3;2;0;0;0;0;2008-10-28;2008-10-27;588;0;0;0;0;1;0;0;0;0;0;0;0;1;0
5455;2008-10-20;0;0;0;2008-10-20;0;1;0;0;35;;0;;2;1;0;0;0;1;2008-11-04;2008-10-29;231;0;0;0;0;0;0;0;0;0;0;0;0;1;0
53996;2008-05-29;2;0;12;2008-05-23;0;2;2;0;50;;1;;1;3;0;1;0;0;2009-06-02;2008-06-11;1206;0;0;0;0;3;0;0;0;0;0;0;0;0;0
49666;2008-12-16;0;0;4;2008-12-16;0;2;3;0;42;;0;;2;1;0;1;0;1;2008-12-18;2008-12-17;247;0;0;0;0;1;0;0;0;0;0;0;0;0;0
695;2008-07-24;1;0;9;2008-07-24;0;3;0;0;49;;0;;3;1;0;1;0;0;2008-07-28;2008-07-25;636;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1011;2008-04-04;1;0;2;2008-04-04;1;3;0;0;85;;0;;3;1;0;1;0;0;2008-04-08;2008-04-05;919;0;0;0;1;0;0;0;0;0;0;0;0;0;0
6622;2008-11-19;1;0;9;2008-11-19;0;2;0;0;51;;1;;1;3;0;1;0;0;2008-11-20;2008-11-19;1066;0;0;0;3;0;0;0;0;0;0;0;0;0;0
36813;2008-12-23;1;0;12;2008-12-23;0;1;1;1;26;;0;;2;1;0;0;0;0;2008-12-24;2008-12-24;354;0;0;0;0;0;0;0;0;0;0;0;0;0;1
3537;2008-12-07;1;0;8;2008-12-07;0;1;2;0;42;;0;;3;3;0;0;0;0;2008-12-23;2009-01-02;605;0;0;0;0;0;0;0;0;0;0;0;0;3;0
65679;2008-11-25;0;0;2;2008-11-25;0;1;0;0;06;;0;;4;2;0;0;0;0;2008-12-09;2008-12-10;1200;0;0;0;2;0;0;0;0;0;0;0;0;0;0
48300;2008-10-12;0;0;4;2008-10-12;0;2;0;0;45;;1;;2;1;0;1;0;0;2008-10-14;2008-10-13;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
4138;2008-10-11;1;0;12;2008-10-11;0;1;2;0;10;;0;;3;1;0;0;0;0;2008-10-14;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
38054;2008-06-28;0;0;4;2008-06-28;0;2;2;0;44;;0;;2;1;0;1;0;1;2008-07-01;2008-06-30;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0
28445;2008-04-15;1;0;4;2008-04-10;0;1;0;0;64;;1;;1;1;0;0;0;0;2008-04-17;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
51041;2008-06-03;1;0;1;2008-06-03;0;2;2;0;46;;1;;3;1;0;1;0;0;2008-06-05;2008-06-06;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
11030;2008-10-09;1;0;8;2008-10-09;0;1;3;0;24;;0;;4;6;0;0;0;0;2008-10-13;2008-10-10;2200;0;0;0;6;0;0;0;0;0;0;0;0;0;0
48799;2008-10-27;0;0;9;2008-10-27;0;1;1;1;45;;0;;4;2;0;0;0;0;2008-11-11;2008-10-28;256;0;1;0;1;0;0;0;0;0;0;0;0;0;0
63252;2008-08-26;0;0;4;2008-08-26;0;2;0;0;50;;1;;2;1;0;1;0;0;2008-08-27;2008-08-26;597;0;0;0;1;0;0;0;0;0;0;0;0;0;0
36839;2008-12-21;0;0;9;2008-12-21;0;2;1;1;40;;0;;1;1;0;1;0;0;2008-12-23;2008-12-23;491;0;0;0;1;0;0;0;0;0;0;0;0;0;0
35346;2008-04-18;0;0;9;2008-04-18;0;2;2;0;46;;1;;1;1;0;1;0;0;2008-04-22;2008-04-19;753;0;0;0;1;0;0;0;0;0;0;0;0;0;0
36975;2008-05-18;1;0;12;2008-05-18;0;3;3;0;80;;0;;1;1;0;1;0;0;2008-05-20;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
54814;2008-11-20;1;0;12;2008-11-20;0;1;0;0;79;;0;;3;1;0;0;0;0;2008-11-24;2008-11-20;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
34355;2008-08-04;0;0;1;2008-08-04;0;1;3;0;41;;0;;4;2;0;0;0;0;2008-08-06;2008-08-05;606;0;0;0;1;0;1;0;0;0;0;0;0;0;0
15874;2008-09-08;1;0;8;2008-09-08;0;1;3;0;69;;0;BQ;2;1;0;0;0;0;2008-09-10;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
36984;2008-11-26;2;0;9;2008-11-26;0;1;0;0;52;;0;;3;1;0;0;0;0;2008-11-27;2008-11-26;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
57921;2008-09-03;2;0;12;2008-09-03;0;2;0;0;40;40;0;;4;3;0;1;0;0;2008-09-05;2008-09-04;846;0;0;0;3;0;0;0;0;0;0;0;0;0;0
28473;2008-09-07;0;0;8;2008-09-07;1;1;0;0;34;;1;;4;2;0;0;0;0;2008-09-23;2008-09-12;620;0;0;0;2;0;0;0;0;0;0;0;0;0;0
25066;2008-11-18;0;0;4;2008-11-18;1;1;0;0;66;;0;;2;1;0;0;0;0;2008-11-20;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
35612;2008-06-20;0;0;9;2008-06-20;1;3;2;0;78;;0;;4;3;0;1;0;0;2008-07-03;2008-06-26;1271;0;0;0;2;1;0;0;0;0;0;0;0;0;0
47330;2008-11-23;0;0;4;2008-11-23;0;1;0;0;90;90;0;;4;8;0;0;0;0;2008-12-09;2008-12-03;444;0;0;0;0;0;0;0;0;0;0;0;0;0;12
19708;2008-07-03;1;0;12;2008-07-03;0;3;3;0;10;;0;;5;1;0;1;0;0;2008-07-07;2008-07-04;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0
17498;2008-11-27;0;0;9;2008-11-27;0;1;2;0;53;;0;;2;1;0;0;0;1;2008-12-05;2008-12-03;273;0;0;0;1;0;0;0;0;0;0;0;0;0;0
23252;2008-11-03;1;0;8;2008-11-03;0;2;0;0;45;;1;;1;2;0;1;0;0;2008-11-05;2008-11-04;960;0;0;0;1;0;0;0;0;0;0;0;0;0;1
53363;2008-12-12;0;0;9;2008-12-12;0;1;3;0;10;14;0;;3;1;0;0;0;0;2008-12-15;2008-12-12;737;0;0;0;1;0;0;0;0;0;0;0;0;0;0
41669;2008-07-23;1;0;9;2008-07-23;0;2;1;1;44;;0;;4;2;0;1;0;0;2008-07-25;2008-07-29;952;0;0;0;2;0;0;0;0;0;0;0;0;0;0
28470;2008-09-30;2;0;4;2008-09-30;0;2;0;0;44;;0;;3;1;0;1;0;0;2008-10-01;2008-10-01;737;0;0;0;1;0;0;0;0;0;0;0;0;0;0
64599;2008-08-18;0;0;2;2008-08-18;0;2;1;1;44;;0;;4;4;0;1;0;0;2008-08-20;2008-08-19;1924;0;0;0;2;2;0;0;0;0;0;0;0;0;0
7455;2008-12-04;0;0;8;2008-12-04;0;3;1;1;25;;0;;4;3;0;1;0;0;2008-12-08;2008-12-04;427;0;0;0;2;1;0;0;0;0;0;0;0;0;0
60769;2008-07-22;0;0;5;2008-07-22;1;1;3;0;85;;0;;4;8;0;0;0;0;2008-08-05;2008-07-28;2142;0;0;0;8;0;0;0;0;0;0;0;0;0;0
53928;2008-05-07;0;0;4;2008-05-07;0;1;0;0;29;;0;;2;1;0;0;0;1;2008-05-09;2008-05-08;237;0;0;0;1;0;0;0;0;0;0;0;0;0;0
33573;2008-08-03;1;0;8;2008-08-03;0;3;2;0;72;;0;;5;2;0;1;0;0;2008-08-05;2008-08-04;474;0;0;0;2;0;0;0;0;0;0;0;0;0;0
27692;2008-05-15;2;0;12;2008-05-15;0;1;3;0;24;;0;;4;2;0;0;0;0;2008-05-28;2008-06-26;356;0;0;0;1;0;0;0;0;0;0;1;0;0;0
3804;2008-10-19;0;0;2;2008-10-19;0;2;0;0;46;;0;;5;1;0;1;0;0;2008-10-21;2008-10-20;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1
9241;2008-04-18;0;0;12;2008-04-18;0;1;0;0;21;;0;;2;3;0;0;0;1;2008-04-22;2008-04-19;931;0;0;0;3;0;0;0;0;0;0;0;0;0;0
50510;2008-06-09;0;0;8;2008-06-09;0;3;1;1;64;;0;;4;3;0;1;0;0;2008-06-10;2008-06-10;883;0;0;0;1;2;0;0;0;0;0;0;0;0;0
14361;2008-12-02;1;0;9;2008-12-02;0;3;1;1;78;;0;;4;1;0;1;0;0;2008-12-04;2008-12-03;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0
45064;2008-04-29;2;0;4;2008-04-29;0;2;3;0;53;53;1;;1;2;0;1;0;0;2008-05-02;2008-04-30;339;0;0;0;2;0;0;0;0;0;0;0;0;0;0
35880;2008-07-21;0;0;12;2008-07-21;0;3;2;0;13;;0;;5;6;0;1;0;0;2008-08-05;2008-07-31;3074;0;0;0;1;0;5;0;0;0;0;0;0;0;0
50292;2008-07-03;1;0;12;2008-07-03;0;1;3;0;90;90;0;;5;1;0;0;0;0;2008-07-04;2008-07-03;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0
897;2008-06-02;1;0;8;2008-06-02;0;1;1;1;83;;0;;4;1;0;0;0;0;2008-07-01;2008-06-04;3;1;0;0;1;0;0;0;0;0;0;0;0;0;0
19373;2008-08-31;0;0;4;2008-08-31;1;2;0;0;45;;0;;4;5;0;1;0;0;2009-09-02;2009-02-09;1301;0;0;0;1;4;0;0;0;0;0;0;0;0;0
8051;2008-12-14;0;0;9;2008-12-14;0;1;0;0;29;;0;;3;1;0;0;0;1;2008-12-29;2008-12-19;615;0;0;0;1;0;0;0;0;0;0;0;0;0;0
16540;2008-09-03;0;0;9;2008-09-03;0;3;2;0;64;;0;;5;6;0;1;0;0;2008-09-05;2008-09-04;2164;0;0;0;4;2;0;0;0;0;0;0;0;0;0
59470;2008-12-05;1;0;0;2008-12-05;0;1;2;0;76;;0;;3;1;0;0;0;0;2008-12-08;2008-12-05;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
50959;2008-11-14;0;0;12;2008-11-14;0;2;2;0;44;;0;;3;2;0;1;0;0;2008-11-27;2008-11-26;498;0;0;0;0;0;0;0;0;0;0;0;0;2;0
50462;2008-09-29;0;0;12;2008-09-29;0;2;0;0;21;;1;;1;2;0;1;0;0;2008-09-30;2008-09-30;740;0;0;0;0;2;0;0;0;0;0;0;0;0;0
1639;2008-12-16;0;0;4;2008-12-16;0;1;3;0;32;;0;;2;1;0;0;0;0;2008-12-18;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
38562;2008-10-15;0;0;9;2008-10-15;0;2;2;0;51;;0;;4;4;0;1;0;0;2008-10-16;2008-10-16;1245;0;0;0;1;3;0;0;0;0;0;0;0;0;0
55292;2008-04-13;0;0;12;2008-04-13;0;3;1;1;97;;0;;3;2;0;1;0;0;2008-04-15;2008-04-14;643;0;0;0;1;1;0;0;0;0;0;0;0;0;0
35234;2008-12-31;1;0;4;2008-12-31;0;3;2;0;23;;0;;3;1;0;1;0;0;2010-01-05;0000-00-00;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
23510;2008-12-12;0;0;8;2008-12-12;1;3;0;0;64;;0;;3;2;0;1;0;0;2008-12-15;2008-12-12;1018;0;0;0;2;0;0;0;0;0;0;0;0;0;0
26857;2008-07-30;0;0;9;2008-07-30;0;1;0;0;80;;0;;4;5;0;0;0;0;2008-08-01;2008-07-31;2738;0;0;2;1;0;4;0;0;0;0;0;0;0;0
31376;2008-08-06;0;0;8;2008-08-06;0;1;2;0;35;;0;;2;1;0;0;0;1;2008-08-08;2008-08-07;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0
65649;2008-06-21;0;0;8;2008-06-21;0;2;3;0;42;;0;;3;3;0;1;0;0;2008-06-24;2008-06-23;497;0;0;0;0;1;0;0;0;0;0;2;0;0;0
48278;2008-06-16;1;0;1;2008-06-16;0;1;3;0;50;;0;CA;2;1;0;0;0;1;2008-06-18;2008-06-17;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0
61176;2008-07-25;0;0;9;2008-07-25;0;1;0;0;47;;0;;5;4;0;0;0;0;2008-07-29;2008-07-26;1835;0;0;0;1;0;3;0;0;0;0;0;0;0;0
27225;2008-05-05;0;0;9;2008-05-05;0;1;2;0;01;;0;BQ;4;1;0;0;0;0;2008-05-06;2008-05-05;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0
53577;2008-09-30;0;0;9;2008-09-30;0;3;0;0;24;;0;;5;4;0;1;0;0;2008-10-02;2008-10-01;944;0;0;0;2;2;0;0;0;0;0;0;0;0;0
5646;2008-11-24;0;0;9;2008-11-24;0;1;0;0;37;;0;;4;3;0;0;0;0;2008-12-09;2008-12-16;995;0;0;0;1;0;1;0;0;0;0;0;0;1;0
20598;2008-06-08;2;0;12;2008-06-08;0;1;3;0;04;;0;;5;1;0;0;0;0;2008-06-24;2008-06-19;976;0;0;0;0;0;0;0;0;0;0;0;0;1;0
37363;2008-07-20;0;0;9;2008-07-20;0;1;2;0;78;;0;BQ;4;5;0;0;0;0;2009-07-22;2008-09-04;2226;0;0;4;3;1;1;0;0;0;0;0;0;0;0
26418;2008-09-06;1;0;4;2008-09-06;0;1;0;0;65;;1;AR;1;1;0;0;0;0;2008-09-09;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
64639;2008-12-08;0;0;5;2008-12-08;0;3;1;1;58;;0;;4;3;0;1;0;0;2008-12-10;2008-12-09;1100;0;0;0;3;0;0;0;0;0;0;0;0;0;0
18619;2008-12-18;0;0;4;2008-12-18;0;3;1;1;20;;0;;3;1;0;1;0;0;2008-12-22;2008-12-19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
10051;2008-08-31;1;0;12;2008-08-31;0;1;2;0;90;;0;CA;2;2;0;0;0;1;2008-09-02;2008-09-01;1074;0;0;2;1;0;1;0;0;0;0;0;0;0;0
60098;2008-05-17;0;0;9;2008-05-17;0;1;0;0;91;;0;BD;5;8;0;0;0;0;2008-05-20;2008-05-19;2257;0;0;0;8;0;0;0;0;0;0;0;0;0;0
5766;2008-11-20;1;0;12;2008-11-20;0;2;3;0;46;;1;;1;4;0;1;0;0;2008-11-21;2008-11-20;1001;0;0;0;3;0;0;0;1;0;0;0;0;0;0
9210;2008-04-29;0;0;9;2008-04-29;1;1;3;0;18;;0;BL;2;1;0;0;0;1;2008-05-02;2008-04-30;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
45955;2008-08-18;1;0;4;2008-08-18;0;3;1;1;67;;0;;2;1;0;1;0;0;2008-08-20;2008-08-19;346;0;0;0;0;0;1;0;0;0;0;0;0;0;0
23140;2008-06-21;2;0;4;2008-06-21;0;3;1;1;93;;0;;4;1;0;1;0;0;2008-06-24;2008-06-23;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
16370;2008-10-07;2;0;12;2008-10-07;0;1;2;0;80;;0;;1;1;0;0;0;0;2008-10-09;0000-00-00;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
56866;2008-07-21;1;0;9;2008-07-21;0;2;2;0;51;;0;;4;2;0;1;0;0;2008-07-22;2008-07-21;544;0;0;0;1;1;0;0;0;0;0;0;0;0;0
59876;2008-07-29;1;0;8;2008-07-29;0;1;2;0;35;;0;;3;1;0;0;0;0;2008-07-31;2008-07-30;862;0;0;0;1;0;0;0;0;0;0;0;0;0;0
